web-scraper-order,web-scraper-start-url,School Name,URL,State
"1647724905-206","https://searchenginesmarketer.com/company/resources/university-college-list/","Marymount California University","http://marymountcalifornia.edu","CA"
"1647724905-478","https://searchenginesmarketer.com/company/resources/university-college-list/","Oglethorpe University","http://oglethorpe.edu","GA"
"1647724905-118","https://searchenginesmarketer.com/company/resources/university-college-list/","The Claremont Colleges","http://claremont.edu","CA"
"1647724905-1304","https://searchenginesmarketer.com/company/resources/university-college-list/","Union College","http://union.edu","NY"
"1647724905-548","https://searchenginesmarketer.com/company/resources/university-college-list/","DePaul University","http://depaul.edu","IL"
"1647724905-1733","https://searchenginesmarketer.com/company/resources/university-college-list/","University of North Texas Health Science Center","http://unthsc.edu","TX"
"1647724905-308","https://searchenginesmarketer.com/company/resources/university-college-list/","Aims Community College","http://aims.edu","CO"
"1647724905-1901","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Wisconsin Whitewater","http://uww.edu","WI"
"1647724905-1448","https://searchenginesmarketer.com/company/resources/university-college-list/","Cedar Crest College","http://cedarcrest.edu","PA"
"1647724905-1928","https://searchenginesmarketer.com/company/resources/university-college-list/","Northern Wyoming Community College District","http://sheridan.edu","WY"
"1647724905-190","https://searchenginesmarketer.com/company/resources/university-college-list/","Los Angeles Southwest College","http://lasc.edu","CA"
"1647724905-1862","https://searchenginesmarketer.com/company/resources/university-college-list/","Whitworth University","http://whitworth.edu","WA"
"1647724905-588","https://searchenginesmarketer.com/company/resources/university-college-list/","Northern Illinois University","http://niu.edu","IL"
"1647724905-750","https://searchenginesmarketer.com/company/resources/university-college-list/","Gordon Conwell Theological Seminary","http://gordonconwell.edu","MA"
"1647724905-945","https://searchenginesmarketer.com/company/resources/university-college-list/","Winona State Unviversity","http://winona.edu","MN"
"1647724905-344","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Hartford","http://hartford.edu","CT"
"1647724905-520","https://searchenginesmarketer.com/company/resources/university-college-list/","Luther College","http://luther.edu","IA"
"1647724905-1496","https://searchenginesmarketer.com/company/resources/university-college-list/","Messiah College","http://messiah.edu","PA"
"1647724905-109","https://searchenginesmarketer.com/company/resources/university-college-list/","California Community Colleges Chanellor’s Office","http://cccco.edu","CA"
"1647724905-1116","https://searchenginesmarketer.com/company/resources/university-college-list/","Colby Sawyer College","http://colby-sawyer.edu","NH"
"1647724905-120","https://searchenginesmarketer.com/company/resources/university-college-list/","Copper Mountain College","http://cmccd.edu","CA"
"1647724905-1907","https://searchenginesmarketer.com/company/resources/university-college-list/","Wisconsin Technical College System","http://wtcsystem.edu","WI"
"1647724905-1859","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Washington Bothell","http://uwb.edu","WA"
"1647724905-614","https://searchenginesmarketer.com/company/resources/university-college-list/","Southwestern Illinois College","http://swic.edu","IL"
"1647724905-1305","https://searchenginesmarketer.com/company/resources/university-college-list/","Upstate  Medical University","http://upstate.edu","NY"
"1647724905-1594","https://searchenginesmarketer.com/company/resources/university-college-list/","University of South Dakota","http://usd.edu","SD"
"1647724905-970","https://searchenginesmarketer.com/company/resources/university-college-list/","Missouri Southern State  University","http://mssu.edu","MO"
"1647724905-1318","https://searchenginesmarketer.com/company/resources/university-college-list/","Bowling Green State University","http://bgsu.edu","OH"
"1647724905-1781","https://searchenginesmarketer.com/company/resources/university-college-list/","Radford University","http://radford.edu","VA"
"1647724905-374","https://searchenginesmarketer.com/company/resources/university-college-list/","Wesley College","http://wesley.edu","DE"
"1647724905-205","https://searchenginesmarketer.com/company/resources/university-college-list/","College of Marin","http://marin.edu","CA"
"1647724905-330","https://searchenginesmarketer.com/company/resources/university-college-list/","Red Rocks Community College","http://rrcc.edu","CO"
"1647724905-1622","https://searchenginesmarketer.com/company/resources/university-college-list/","Southern College of Optometry","http://sco.edu","TN"
"1647724905-1488","https://searchenginesmarketer.com/company/resources/university-college-list/","Lansdale School of Business","http://lsb.edu","PA"
"1647724905-1888","https://searchenginesmarketer.com/company/resources/university-college-list/","Saint Norbert College","http://snc.edu","WI"
"1647724905-542","https://searchenginesmarketer.com/company/resources/university-college-list/","City Colleges of Chicago","http://ccc.edu","IL"
"1647724905-427","https://searchenginesmarketer.com/company/resources/university-college-list/","Saint Petersburg College","http://spcollege.edu","FL"
"1647724905-1363","https://searchenginesmarketer.com/company/resources/university-college-list/","Tiffin University","http://tiffin.edu","OH"
"1647724905-1364","https://searchenginesmarketer.com/company/resources/university-college-list/","Cuyahoga Community College","http://tri-c.edu","OH"
"1647724905-1414","https://searchenginesmarketer.com/company/resources/university-college-list/","George Fox University","http://georgefox.edu","OR"
"1647724905-570","https://searchenginesmarketer.com/company/resources/university-college-list/","Kankakee Community College","http://kcc.edu","IL"
"1647724905-522","https://searchenginesmarketer.com/company/resources/university-college-list/","Northeast Iowa Community  College","http://nicc.edu","IA"
"1647724905-91","https://searchenginesmarketer.com/company/resources/university-college-list/","Antelope Valley College","http://avc.edu","CA"
"1647724905-528","https://searchenginesmarketer.com/company/resources/university-college-list/","Upper Iowa University","http://uiu.edu","IA"
"1647724905-1394","https://searchenginesmarketer.com/company/resources/university-college-list/","Oklahoma State University Institue of Technology","http://osuit.edu","OK"
"1647724905-1088","https://searchenginesmarketer.com/company/resources/university-college-list/","Mayville State University","http://mayvillestate.edu","ND"
"1647724905-1860","https://searchenginesmarketer.com/company/resources/university-college-list/","Walla Walla University","http://wallawalla.edu","WA"
"1647724905-219","https://searchenginesmarketer.com/company/resources/university-college-list/","Ohlone College","http://ohlone.edu","CA"
"1647724905-1473","https://searchenginesmarketer.com/company/resources/university-college-list/","Juniata College","http://juniata.edu","PA"
"1647724905-924","https://searchenginesmarketer.com/company/resources/university-college-list/","Luther Seminary","http://luthersem.edu","MN"
"1647724905-318","https://searchenginesmarketer.com/company/resources/university-college-list/","University of Denver","http://du.edu","CO"
"1647724905-702","https://searchenginesmarketer.com/company/resources/university-college-list/","Morehead State University","http://moreheadstate.edu","KY"
"1647724905-1565","https://searchenginesmarketer.com/company/resources/university-college-list/","Furman University","http://furman.edu","SC"
"1647724905-1825","https://searchenginesmarketer.com/company/resources/university-college-list/","Bellevue College","http://bellevuecollege.edu","WA"
"1647724905-452","https://searchenginesmarketer.com/company/resources/university-college-list/","Clayton State University","http://clayton.edu","GA"
